ts_ms,timestep_time,vehicle_id,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,ttc_valid,risk_score,zone_base_risk,dx,dy,dvx,dvy,dcpa_m,phys_min_dist_3s,phys_t_cpa,phys_score_3s,onnx_risk_level,onnx_confidence
75000,75.0,campus_7,3567.21,1489.57,3734.17,1544.73,1.1,4.65,175.83590987053816,1.4247166092303303,30.0,1.0,3.0,0.0,166.96000000000004,55.16000000000008,-0.25,-3.6799999999998363,162.83739169002635,171.96609694936984,3.0,28.0,0,0.9563206
76000,76.0,campus_7,3567.86,1488.61,3735.7,1540.76,1.17,4.32,175.75519366436916,0.08071620616900077,30.0,0.0,3.0,0.0,167.8399999999997,52.15000000000009,0.8799999999996544,-3.009999999999991,175.7303214053254,175.7303214053254,0.9428339010685537,3.0,0,0.96946746
77000,77.0,campus_7,3568.49,1487.68,3738.73,1538.42,1.12,3.9,177.64066313769516,-1.8854694733259976,30.0,0.0,0.0,0.0,170.24000000000024,50.74000000000001,2.4000000000005457,-1.4100000000000819,177.64066313769516,177.64066313769516,0.0,0.0,0,0.98212206
78000,78.0,campus_7,3569.19,1486.65,3743.77,1537.74,1.24,5.12,181.9020739299032,-4.261410792208039,30.0,0.0,3.0,0.0,174.57999999999993,51.08999999999992,4.339999999999691,0.34999999999990905,181.9020739299032,181.9020739299032,0.0,3.0,0,0.97707593
79000,79.0,campus_7,3569.78,1485.78,3748.49,1537.29,1.06,4.74,185.98533329270848,-4.083259362805279,30.0,0.0,0.0,0.0,178.70999999999958,51.50999999999999,4.129999999999654,0.42000000000007276,185.98533329270848,185.98533329270848,0.0,0.0,0,0.983827
80000,80.0,campus_7,3570.46,1484.76,3753.55,1536.72,1.23,5.1,190.32022935042943,-4.334896057720954,30.0,0.0,3.0,0.0,183.09000000000015,51.960000000000036,4.380000000000564,0.4500000000000455,190.32022935042943,190.32022935042943,0.0,3.0,0,0.98316944
81000,81.0,campus_7,3571.12,1483.79,3758.31,1536.18,1.17,4.79,194.38314793211893,-4.062918581689502,30.0,0.0,0.0,0.0,187.19000000000005,52.3900000000001,4.099999999999909,0.43000000000006366,194.38314793211893,194.38314793211893,0.0,0.0,0,0.9872508
82000,82.0,campus_7,3571.72,1482.91,3763.03,1535.65,1.06,4.75,198.44652604669136,-4.06337811457243,30.0,0.0,0.0,0.0,191.3100000000004,52.74000000000001,4.120000000000346,0.34999999999990905,198.44652604669136,198.44652604669136,0.0,0.0,0,0.9886147
83000,83.0,campus_7,3572.34,1482.0,3766.06,1535.81,1.11,3.14,201.05460576669194,-2.6080797200005748,30.0,0.0,0.0,0.0,193.7199999999998,53.809999999999945,2.4099999999993997,1.0699999999999363,201.05460576669194,201.05460576669194,0.0,0.0,0,0.99210304
84000,84.0,campus_7,3572.98,1481.04,3766.38,1537.93,1.15,2.76,201.59373030925354,-0.5391245425616091,30.0,0.0,0.0,0.0,193.4000000000001,56.8900000000001,-0.31999999999970896,3.0800000000001546,201.59373030925354,201.59373030925354,0.0,0.0,0,0.99297065
85000,85.0,campus_7,3573.62,1480.1,3763.71,1538.8,1.14,2.92,198.94697308579504,2.6467572234585077,30.0,1.0,3.0,0.0,190.09000000000015,58.700000000000045,-3.3099999999999454,1.8099999999999454,142.70417683042902,191.23358099455257,3.0,28.0,0,0.99190193
86000,86.0,campus_7,3574.24,1479.19,3758.77,1539.35,1.1,4.97,194.08901694840966,4.857956137385372,30.0,1.0,3.0,0.0,184.5300000000002,60.159999999999854,-5.559999999999945,1.459999999999809,105.05416672802149,179.83057053793726,3.0,28.0,0,0.9864673
87000,87.0,campus_7,3574.82,1478.33,3754.5,1539.84,1.03,4.3,189.9167778264994,4.172239121910252,30.0,1.0,3.0,0.0,179.67999999999984,61.50999999999999,-4.850000000000364,1.3500000000001364,107.43950749906462,177.66831597108032,3.0,28.0,0,0.9878577
88000,88.0,campus_7,3575.48,1477.35,3750.26,1540.32,1.18,4.27,185.7774725309828,4.139305295516607,30.0,1.0,3.0,0.0,174.7800000000002,62.97000000000003,-4.899999999999636,1.4600000000000364,110.25707106154644,173.67103644534524,3.0,28.0,0,0.98729265
89000,89.0,campus_7,3575.75,1476.31,3745.72,1540.82,1.01,4.57,181.80027777756538,3.9771947534174217,30.0,1.0,3.0,0.0,169.9699999999998,64.50999999999999,-4.8100000000004,1.5399999999999636,113.265066986997,170.2106004336967,3.0,28.0,0,0.9847478
90000,90.0,campus_7,3575.62,1476.27,3741.22,1541.04,1.0,4.5,177.8159523214944,3.984325456070991,30.0,1.0,3.0,0.0,165.5999999999999,64.76999999999998,-4.369999999999891,0.2599999999999909,74.4909050485221,165.98193455915637,3.0,28.0,0,0.981311
91000,91.0,campus_7,3575.3,1475.15,3736.5,1540.83,1.16,4.74,174.0669480401145,3.7490042813798823,30.0,1.0,3.0,0.0,161.19999999999982,65.67999999999984,-4.400000000000091,0.9099999999998545,96.96698395654752,163.0457852874455,3.0,28.0,0,0.980608
92000,92.0,campus_7,3575.54,1473.23,3731.93,1539.96,1.12,4.65,170.03154119162704,4.035406848487469,30.0,1.0,3.0,0.0,156.38999999999987,66.73000000000002,-4.809999999999945,1.050000000000182,98.54845962613055,158.22722900942205,3.0,28.0,0,0.978522
93000,93.0,campus_7,3576.27,1472.26,3727.85,1538.7,1.21,4.28,165.5015709895226,4.529970202104437,30.0,1.0,3.0,0.0,151.57999999999993,66.44000000000005,-4.809999999999945,-0.2899999999999636,57.19721909287343,152.01824693108406,3.0,28.0,0,0.97483987
94000,94.0,campus_7,3576.96,1471.35,3724.14,1537.46,1.15,3.91,161.3458536808429,4.155717308679698,30.0,1.0,3.0,0.0,147.17999999999984,66.11000000000013,-4.400000000000091,-0.32999999999992724,54.91726179452499,148.96729439712573,3.0,28.0,0,0.9751329
95000,95.0,campus_7,3577.64,1470.45,3720.12,1535.66,1.12,4.4,156.69363260834822,4.652221072494683,30.0,1.0,3.0,0.0,142.48000000000002,65.21000000000004,-4.699999999999818,-0.900000000000091,37.24980292142899,142.7897913017598,3.0,28.0,0,0.9634923
96000,96.0,campus_7,3578.37,1469.48,3715.66,1533.65,1.22,4.89,151.5464714204854,5.147161187862821,29.442728892547038,1.0,8.0,0.0,137.28999999999996,64.17000000000007,-5.190000000000055,-1.0399999999999636,35.94453335980915,136.1721737360463,3.0,33.0,0,0.935601
97000,97.0,campus_7,3579.09,1468.52,3711.77,1531.84,1.21,4.3,147.01498154950042,4.531489870984984,30.0,1.0,3.0,0.0,132.67999999999984,63.319999999999936,-4.610000000000127,-0.8500000000001364,38.212112539845,133.48526285699037,3.0,28.0,0,0.95917207
98000,98.0,campus_7,3579.69,1467.73,3707.58,1529.22,1.0,4.94,141.90444742854245,5.110534120957965,27.7670482321215,1.0,8.0,0.0,127.88999999999987,61.49000000000001,-4.789999999999964,-1.8299999999999272,11.798419081779862,126.58116131557658,3.0,33.0,0,0.80092514
99000,99.0,campus_7,3581.16,1466.46,3703.86,1526.9,1.15,4.39,136.77822779960292,5.126219628939538,26.682084986650924,1.0,8.0,0.0,122.70000000000027,60.440000000000055,-5.1899999999996,-1.0499999999999545,34.90904782197415,121.48654658027093,3.0,33.0,0,0.91293687
100000,100.0,campus_7,3582.32,1466.36,3700.35,1524.34,1.17,4.36,131.50194409209294,5.276283707509975,24.92321326560212,1.0,8.0,0.0,118.02999999999975,57.98000000000002,-4.6700000000005275,-2.4600000000000364,3.7108884937727282,115.67419937047158,3.0,33.0,0,0.7044436
101000,101.0,campus_7,3582.72,1466.58,3697.2,1521.44,1.19,4.28,126.9460121468966,4.555931945196335,27.863895614320015,1.0,3.0,0.0,114.48000000000002,54.86000000000013,-3.549999999999727,-3.119999999999891,34.3668997422424,113.36189350923976,3.0,28.0,0,0.89182514
102000,102.0,campus_7,3583.74,1465.82,3694.22,1518.71,1.22,4.04,122.48747895193212,4.458533194964488,27.47259549177983,1.0,3.0,0.0,110.48000000000002,52.8900000000001,-4.0,-1.9700000000000273,1.3648514416863216,109.11201033800086,3.0,28.0,0,0.72722274
103000,103.0,campus_7,3584.35,1465.03,3690.88,1515.36,1.0,4.75,117.82083771557573,4.666641236356384,25.247459949924885,1.0,3.0,0.0,106.5300000000002,50.32999999999993,-3.949999999999818,-2.560000000000173,15.702757877145924,103.84278935005594,3.0,28.0,0,0.73100644
104000,104.0,campus_7,3585.08,1464.07,3687.82,1511.36,1.21,5.04,113.10106851838334,4.719769197192392,23.963262564970933,1.0,6.0,0.0,102.74000000000024,47.289999999999964,-3.7899999999999636,-3.0399999999999636,27.394996242263048,99.02235000241141,3.0,36.0,0,0.7115377
105000,105.0,campus_7,3585.8,1463.12,3684.9,1507.54,1.19,4.81,108.5999373848806,4.501131133502739,24.12725471971956,1.0,3.0,0.0,99.09999999999991,44.42000000000007,-3.6400000000003274,-2.869999999999891,26.476558025542523,95.17388559893853,3.0,33.0,0,0.7228726
106000,106.0,campus_7,3586.42,1462.3,3682.96,1504.0,1.02,4.05,105.16112209367108,3.4388152912095222,30.0,1.0,3.0,0.0,96.53999999999996,41.700000000000045,-2.5599999999999454,-2.7200000000000273,41.72071934605652,94.97910928198905,3.0,33.0,0,0.80895185
107000,107.0,campus_7,3587.15,1461.34,3683.46,1501.77,1.21,2.4,104.45190759387785,0.7092144997932337,30.0,1.0,3.0,0.0,96.30999999999995,40.430000000000064,-0.2300000000000182,-1.2699999999999818,87.563657166276,102.39242550110818,3.0,28.0,0,0.95904034
108000,108.0,campus_7,3587.85,1460.41,3685.99,1502.88,1.17,3.08,106.93530988406017,-2.483402290182326,30.0,0.0,0.0,0.0,98.13999999999987,42.47000000000003,1.8299999999999272,2.0399999999999636,106.93530988406017,106.93530988406017,0.0,0.0,0,0.96035874
109000,109.0,campus_7,3588.59,1459.44,3688.68,1507.21,1.22,5.12,110.90527940544551,-3.9699695213853374,30.0,0.0,3.0,0.0,100.08999999999969,47.76999999999998,1.949999999999818,5.2999999999999545,110.90527940544551,110.90527940544551,0.0,3.0,0,0.89350295
110000,110.0,campus_7,3589.27,1458.53,3691.32,1510.67,1.14,4.35,114.59835120977984,-3.6930718043343234,30.0,0.0,0.0,0.0,102.05000000000018,52.1400000000001,1.9600000000004911,4.370000000000118,114.59835120977984,114.59835120977984,0.0,0.0,0,0.9477368
111000,111.0,campus_7,3589.99,1457.59,3694.46,1514.58,1.18,5.03,119.0035335609832,-4.405182351203365,30.0,0.0,3.0,0.0,104.47000000000025,56.99000000000001,2.4200000000000728,4.849999999999909,119.0035335609832,119.0035335609832,0.0,3.0,0,0.93838865
112000,112.0,campus_7,3590.73,1456.61,3697.56,1517.43,1.23,4.21,122.92974131592405,-3.9262077549408474,30.0,0.0,0.0,0.0,106.82999999999993,60.820000000000164,2.3599999999996726,3.8300000000001546,122.92974131592405,122.92974131592405,0.0,0.0,0,0.9755307
113000,113.0,campus_7,3591.44,1455.67,3700.48,1520.11,1.18,3.96,126.6579456646916,-3.728204348767548,30.0,0.0,0.0,0.0,109.03999999999996,64.43999999999983,2.2100000000000364,3.6199999999996635,126.6579456646916,126.6579456646916,0.0,0.0,0,0.98414665
114000,114.0,campus_7,3592.08,1454.83,3704.08,1523.25,1.06,4.79,131.2451766732782,-4.587231008586599,30.0,0.0,0.0,0.0,112.0,68.42000000000007,2.9600000000000364,3.9800000000002456,131.2451766732782,131.2451766732782,0.0,0.0,0,0.981458
115000,115.0,campus_7,3592.75,1453.95,3707.62,1525.46,1.11,4.17,135.3100033256964,-4.064826652418219,30.0,0.0,0.0,0.0,114.86999999999989,71.50999999999999,2.869999999999891,3.089999999999918,135.3100033256964,135.3100033256964,0.0,0.0,0,0.98925203
116000,116.0,campus_7,3593.38,1453.12,3711.08,1527.64,1.03,4.09,139.30728767727834,-3.997284351581925,30.0,0.0,0.0,0.0,117.69999999999982,74.52000000000021,2.8299999999999272,3.0100000000002183,139.30728767727834,139.30728767727834,0.0,0.0,0,0.9927008
117000,117.0,campus_7,3594.09,1452.18,3715.56,1530.11,1.18,5.13,144.31924958230599,-5.011961905027647,30.0,0.0,3.0,0.0,121.4699999999998,77.92999999999984,3.769999999999982,3.409999999999627,144.31924958230599,144.31924958230599,0.0,3.0,0,0.99393773
118000,118.0,campus_7,3594.73,1451.33,3718.15,1531.26,1.07,2.83,147.04183520345504,-2.722585621149051,30.0,0.0,0.0,0.0,123.42000000000007,79.93000000000006,1.9500000000002728,2.0000000000002274,147.04183520345504,147.04183520345504,0.0,0.0,0,0.99527454
119000,119.0,campus_7,3595.45,1450.39,3719.57,1531.9,1.19,1.56,148.49126068560426,-1.4494254821492234,30.0,0.0,0.0,0.0,124.12000000000035,81.50999999999999,0.7000000000002728,1.5799999999999272,148.49126068560426,148.49126068560426,0.0,0.0,0,0.9955723
120000,120.0,campus_7,3596.05,1449.59,3720.99,1532.54,1.0,1.55,149.96901713353964,-1.477756447935377,30.0,0.0,0.0,0.0,124.9399999999996,82.95000000000005,0.8199999999992542,1.4400000000000546,149.96901713353964,149.96901713353964,0.0,0.0,0,0.9954046
121000,121.0,campus_7,3596.73,1448.7,3722.4,1533.17,1.12,1.54,151.42037445469492,-1.4513573211552853,30.0,0.0,0.0,0.0,125.67000000000007,84.47000000000003,0.7300000000004729,1.5199999999999818,151.42037445469492,151.42037445469492,0.0,0.0,0,0.995382
122000,122.0,campus_7,3597.39,1447.83,3722.91,1533.4,1.09,0.57,151.9127884675942,-0.49241401289927467,30.0,0.0,0.0,0.0,125.51999999999998,85.57000000000016,-0.15000000000009095,1.1000000000001364,151.9127884675942,151.9127884675942,0.0,0.0,0,0.99554235
123000,123.0,campus_7,3598.13,1446.85,3723.37,1533.6,1.23,0.5,152.3503203147271,-0.4375318471329024,30.0,0.0,0.0,0.0,125.23999999999978,86.75,-0.2800000000002001,1.1799999999998363,152.3503203147271,152.3503203147271,0.0,0.0,0,0.9954431
124000,124.0,campus_7,3598.75,1446.03,3725.72,1534.65,1.02,2.58,154.83825528595952,-2.48793497123242,30.0,0.0,0.0,0.0,126.9699999999998,88.62000000000012,1.7300000000000182,1.8700000000001182,154.83825528595952,154.83825528595952,0.0,0.0,0,0.9944833
125000,125.0,campus_7,3599.42,1445.15,3727.83,1535.33,1.1,2.21,156.91258872378575,-2.074333437826226,30.0,0.0,0.0,0.0,128.40999999999985,90.17999999999984,1.4400000000000546,1.559999999999718,156.91258872378575,156.91258872378575,0.0,0.0,0,0.9946504
126000,126.0,campus_7,3600.07,1444.29,3731.99,1536.65,1.08,4.36,161.03805761372038,-4.125468889934638,30.0,0.0,0.0,0.0,131.91999999999962,92.36000000000013,3.5099999999997635,2.180000000000291,161.03805761372038,161.03805761372038,0.0,0.0,0,0.99257255
127000,127.0,campus_7,3600.77,1443.37,3733.69,1537.19,1.16,1.79,162.69578605483318,-1.6577284411127948,30.0,0.0,0.0,0.0,132.92000000000007,93.82000000000016,1.0000000000004547,1.4600000000000364,162.69578605483318,162.69578605483318,0.0,0.0,0,0.9949332
128000,128.0,campus_7,3601.48,1442.43,3736.87,1539.68,1.18,4.17,166.69737430445616,-4.0015882496229835,30.0,0.0,0.0,0.0,135.38999999999987,97.25,2.4699999999998,3.4299999999998363,166.69737430445616,166.69737430445616,0.0,0.0,0,0.9935075
129000,129.0,campus_7,3602.2,1441.49,3737.36,1544.06,1.18,4.46,169.67271583846377,-2.9753415340076117,30.0,0.0,0.0,0.0,135.1600000000003,102.56999999999994,-0.22999999999956344,5.319999999999936,169.67271583846377,169.67271583846377,0.0,0.0,0,0.99378127
130000,130.0,campus_7,3602.82,1440.67,3736.86,1547.86,1.03,3.83,171.628720498639,-1.956004660175239,30.0,0.0,0.0,0.0,134.03999999999996,107.18999999999983,-1.1200000000003456,4.619999999999891,171.628720498639,171.628720498639,0.0,0.0,0,0.99418736
131000,131.0,campus_7,3603.56,1439.7,3737.28,1552.26,1.23,4.42,174.78784854788978,-3.159128049250768,30.0,0.0,0.0,0.0,133.72000000000025,112.55999999999995,-0.31999999999970896,5.370000000000118,174.78784854788978,174.78784854788978,0.0,0.0,0,0.9941645
132000,132.0,campus_7,3604.22,1438.83,3737.52,1554.82,1.09,2.57,176.69909479111672,-1.911246243226941,30.0,0.0,0.0,0.0,133.30000000000018,115.99000000000001,-0.42000000000007276,3.4300000000000637,176.69909479111672,176.69909479111672,0.0,0.0,0,0.99494064
133000,133.0,campus_7,3604.9,1437.93,3737.86,1558.48,1.13,3.67,179.4732963423807,-2.7742015512639853,30.0,0.0,0.0,0.0,132.96000000000004,120.54999999999995,-0.3400000000001455,4.559999999999945,179.4732963423807,179.4732963423807,0.0,0.0,0,0.9948255
134000,134.0,campus_7,3605.59,1437.02,3739.71,1562.27,1.14,4.53,183.5095008439617,-4.036204501580983,30.0,0.0,0.0,0.0,134.1199999999999,125.25,1.1599999999998545,4.7000000000000455,183.5095008439617,183.5095008439617,0.0,0.0,0,0.99454886
135000,135.0,campus_7,3606.32,1436.05,3743.34,1562.27,1.22,3.67,186.29538051170243,-2.785879667740744,30.0,0.0,0.0,0.0,137.01999999999998,126.22000000000003,2.900000000000091,0.9700000000000273,186.29538051170243,186.29538051170243,0.0,0.0,0,0.9941268
136000,136.0,campus_7,3606.94,1435.24,3747.5,1561.88,1.02,4.18,189.19514581510808,-2.899765303405644,30.0,0.0,0.0,0.0,140.55999999999995,126.6400000000001,3.5399999999999636,0.42000000000007276,189.19514581510808,189.19514581510808,0.0,0.0,0,0.9933503
137000,137.0,campus_7,3607.55,1434.43,3751.99,1561.46,1.01,4.51,192.35263060327478,-3.1574847881666983,30.0,0.0,0.0,0.0,144.4399999999996,127.02999999999997,3.8799999999996544,0.38999999999987267,192.35263060327478,192.35263060327478,0.0,0.0,0,0.9931722
138000,138.0,campus_7,3608.26,1433.5,3755.99,1561.08,1.17,4.02,195.1942860331722,-2.841655429897429,30.0,0.0,0.0,0.0,147.72999999999956,127.57999999999993,3.2899999999999636,0.5499999999999545,195.1942860331722,195.1942860331722,0.0,0.0,0,0.9935523
139000,139.0,campus_7,3608.99,1432.53,3760.69,1560.64,1.22,4.72,198.5574528946222,-3.363166861449997,30.0,0.0,0.0,0.0,151.70000000000027,128.11000000000013,3.9700000000007094,0.5300000000002001,198.5574528946222,198.5574528946222,0.0,0.0,0,0.9928469
140000,140.0,campus_7,3877.96,1519.61,3763.32,1561.04,0.0,2.77,121.89657296249135,0.0,30.0,0.0,0.0,0.0,-114.63999999999987,41.430000000000064,0.0,0.0,121.89657296249135,121.89657296249135,0.0,0.0,0,0.98546475
141000,141.0,campus_7,3878.56,1520.0,3762.74,1563.54,1.25,3.29,123.73360093361882,-1.837027971127469,30.0,0.0,0.0,0.0,-115.82000000000016,43.539999999999964,-1.180000000000291,2.1099999999999,123.73360093361882,123.73360093361882,0.0,0.0,0,0.9877263
142000,142.0,campus_7,3877.82,1521.01,3760.0,1563.91,1.25,2.79,125.38724975052307,-1.6536488169042514,30.0,0.0,0.0,0.0,-117.82000000000016,42.90000000000009,-2.0,-0.6399999999998727,125.38724975052307,125.38724975052307,0.0,0.0,0,0.987785
143000,143.0,campus_7,3877.01,1522.09,3755.92,1564.3,1.35,4.09,128.23600196512695,-2.848752214603877,30.0,0.0,0.0,0.0,-121.09000000000015,42.210000000000036,-3.269999999999982,-0.6900000000000546,128.23600196512695,128.23600196512695,0.0,0.0,0,0.9837662
144000,144.0,campus_7,3876.62,1521.93,3751.02,1564.76,1.11,4.93,132.70180443385075,-4.465802468723808,30.0,0.0,0.0,0.0,-125.59999999999991,42.82999999999993,-4.5099999999997635,0.6199999999998909,132.70180443385075,132.70180443385075,0.0,0.0,0,0.9810191
145000,145.0,campus_7,3875.37,1521.75,3746.42,1565.2,1.22,4.62,136.07352791781346,-3.371723483962711,30.0,0.0,0.0,0.0,-128.94999999999982,43.450000000000045,-3.349999999999909,0.6200000000001182,136.07352791781346,136.07352791781346,0.0,0.0,0,0.9806904
146000,146.0,campus_7,3874.17,1521.89,3742.44,1565.58,1.2,4.0,138.78619888158906,-2.7126709637755937,30.0,0.0,0.0,0.0,-131.73000000000002,43.68999999999983,-2.7800000000002,0.23999999999978172,138.78619888158906,138.78619888158906,0.0,0.0,0,0.98209345
147000,147.0,campus_7,3873.09,1522.01,3737.9,1565.06,1.09,4.65,141.8789575659478,-3.092758684358728,30.0,0.0,0.0,0.0,-135.19000000000005,43.049999999999955,-3.4600000000000364,-0.6399999999998727,141.8789575659478,141.8789575659478,0.0,0.0,0,0.9777519
148000,148.0,campus_7,3871.86,1522.15,3735.18,1561.59,1.23,4.63,142.25658508483912,-0.3776275188913303,30.0,0.0,0.0,0.0,-136.6800000000003,39.43999999999983,-1.4900000000002365,-3.6100000000001273,142.25658508483912,142.25658508483912,0.0,0.0,0,0.96915364
149000,149.0,campus_7,3870.78,1522.27,3734.52,1557.08,1.09,4.57,140.6361393810284,1.6204457038107023,30.0,1.0,3.0,0.0,-136.26000000000022,34.809999999999945,0.42000000000007276,-4.629999999999882,132.55801002294868,136.61129675103743,3.0,28.0,0,0.87363726
150000,150.0,campus_7,3869.45,1522.42,3734.14,1553.04,1.34,4.06,138.73132486933142,1.9048145116969977,30.0,1.0,3.0,0.0,-135.30999999999995,30.61999999999989,0.9500000000002728,-4.190000000000055,125.19004266266187,133.68415799936716,3.0,28.0,0,0.88659143
151000,151.0,campus_7,3868.19,1522.56,3733.69,1548.23,1.27,4.83,136.92771414144036,1.803610727891055,30.0,1.0,3.0,0.0,-134.5,25.670000000000073,0.8099999999999454,-4.949999999999818,128.58921985634996,132.51247978964116,3.0,28.0,0,0.8315929
152000,152.0,campus_7,3866.93,1522.71,3734.16,1544.78,1.26,3.49,134.5918192164739,2.3358949249664533,30.0,1.0,3.0,0.0,-132.76999999999998,22.069999999999936,1.7300000000000182,-3.6000000000001364,110.10991247524132,128.07681015703028,3.0,28.0,0,0.88765115
153000,153.0,campus_7,3865.85,1522.83,3734.01,1541.15,1.09,3.72,133.10675414869047,1.485065067783438,30.0,1.0,3.0,0.0,-131.8399999999997,18.320000000000164,0.930000000000291,-3.7499999999997726,123.55380456251729,129.2435197601787,3.0,28.0,0,0.8667177
154000,154.0,campus_7,3864.62,1522.96,3729.91,1539.36,1.24,4.61,135.70462077615485,-2.5978666274643842,30.0,0.0,0.0,0.0,-134.71000000000004,16.399999999999864,-2.8700000000003456,-1.9200000000003001,135.70462077615485,135.70462077615485,0.0,0.0,0,0.8889425
155000,155.0,campus_7,3863.38,1523.1,3726.18,1538.17,1.25,3.91,138.02516038751804,-2.3205396113631878,30.0,0.0,0.0,0.0,-137.20000000000027,15.070000000000164,-2.4900000000002365,-1.3299999999996999,138.02516038751804,138.02516038751804,0.0,0.0,0,0.91727364
156000,156.0,campus_7,3862.12,1523.25,3722.35,1536.66,1.27,4.12,140.41182642498458,-2.38666603746654,30.0,0.0,0.0,0.0,-139.76999999999998,13.410000000000082,-2.569999999999709,-1.6600000000000819,140.41182642498458,140.41182642498458,0.0,0.0,0,0.9108601
157000,157.0,campus_7,3860.97,1523.37,3717.73,1534.58,1.15,5.07,143.67797917565497,-3.2661527506703862,30.0,0.0,3.0,0.0,-143.23999999999978,11.210000000000036,-3.4699999999998,-2.2000000000000455,143.67797917565497,143.67797917565497,0.0,3.0,0,0.8721469
158000,158.0,campus_7,3598.74,1447.12,3713.37,1532.63,1.47,4.77,143.01047863705674,4.701756468908741,30.0,1.0,3.0,0.0,114.63000000000011,85.51000000000022,-5.25,-0.7899999999997362,67.50097689581553,129.18790191035765,3.0,28.0,0,0.9042513
159000,159.0,campus_7,3599.75,1445.78,3709.39,1530.35,1.68,4.6,138.46665483068463,4.543823806372103,30.0,1.0,3.0,0.0,109.63999999999987,84.56999999999994,-4.9900000000002365,-0.9400000000002819,62.81162753485471,125.08185879654849,3.0,28.0,0,0.9110437
160000,160.0,campus_7,3600.76,1444.44,3705.32,1527.81,1.68,4.8,133.72864502416815,4.738009806516487,28.22464504827377,1.0,3.0,0.0,104.55999999999995,83.36999999999989,-5.079999999999927,-1.2000000000000455,57.09933692931264,119.75523078346093,3.0,28.0,0,0.895996
161000,161.0,campus_7,3601.79,1443.09,3701.52,1525.43,1.69,4.48,129.32883862464718,4.399806399520969,29.39421121773174,1.0,3.0,0.0,99.73000000000002,82.34000000000015,-4.829999999999927,-1.0299999999997453,59.729501952354326,116.38908926527515,3.0,28.0,0,0.9143019
162000,162.0,campus_7,3602.65,1441.95,3700.56,1523.73,1.44,2.04,127.5709077336991,1.7579308909480744,30.0,1.0,3.0,0.0,97.90999999999985,81.77999999999997,-1.8200000000001637,-0.5600000000001728,49.36966187359197,122.32339310205467,3.0,28.0,0,0.9772259
163000,163.0,campus_7,3603.48,1440.86,3700.52,1523.57,1.37,0.16,127.50570849965894,0.06519923404016481,30.0,0.0,3.0,0.0,97.03999999999996,82.71000000000004,-0.8699999999998909,0.9300000000000637,127.36946408891572,127.38632147919216,3.0,3.0,0,0.9863652
164000,164.0,campus_7,3604.31,1439.77,3700.49,1523.46,1.37,0.11,127.4935625825868,0.012145917072132306,30.0,0.0,3.0,0.0,96.17999999999984,83.69000000000005,-0.8600000000001273,0.9800000000000182,127.4924367031005,127.4924367031005,0.41094117647672035,3.0,0,0.99061537
165000,165.0,campus_7,3605.33,1438.42,3700.49,1523.46,1.69,0.0,127.6214213993872,-0.1278588168003978,30.0,0.0,0.0,0.0,95.15999999999985,85.03999999999996,-1.0199999999999818,1.349999999999909,127.6214213993872,127.6214213993872,0.0,0.0,0,0.99161375
166000,166.0,campus_7,3606.15,1437.33,3700.49,1523.46,1.36,0.0,127.74354191112738,-0.12212051174017802,30.0,0.0,0.0,0.0,94.33999999999969,86.13000000000011,-0.8200000000001637,1.0900000000001455,127.74354191112738,127.74354191112738,0.0,0.0,0,0.9918019
167000,167.0,campus_7,3607.09,1436.1,3700.49,1523.46,1.55,0.0,127.88795721255366,-0.14441530142627812,30.0,0.0,0.0,0.0,93.39999999999964,87.36000000000013,-0.9400000000000546,1.2300000000000182,127.88795721255366,127.88795721255366,0.0,0.0,0,0.99230427
168000,168.0,campus_7,3607.96,1434.95,3700.49,1523.46,1.44,0.0,128.04616745533602,-0.15821024278235996,30.0,0.0,0.0,0.0,92.52999999999975,88.50999999999999,-0.8699999999998909,1.1499999999998636,128.04616745533602,128.04616745533602,0.0,0.0,0,0.9925364
169000,169.0,campus_7,3608.81,1433.82,3700.49,1523.46,1.42,0.0,128.22071595495007,-0.17454849961404761,30.0,0.0,0.0,0.0,91.67999999999984,89.6400000000001,-0.849999999999909,1.1300000000001091,128.22071595495007,128.22071595495007,0.0,0.0,0,0.99280095
170000,170.0,campus_7,3609.83,1432.49,3700.49,1523.46,1.68,0.0,128.4319917310324,-0.2112757760823456,30.0,0.0,0.0,0.0,90.65999999999985,90.97000000000003,-1.0199999999999818,1.3299999999999272,128.4319917310324,128.4319917310324,0.0,0.0,0,0.99323773
171000,171.0,campus_7,3610.7,1431.34,3700.49,1523.46,1.44,0.0,128.64034553747132,-0.20835380643890744,30.0,0.0,0.0,0.0,89.78999999999996,92.12000000000012,-0.8699999999998909,1.150000000000091,128.64034553747132,128.64034553747132,0.0,0.0,0,0.99497545
172000,172.0,campus_7,3611.68,1430.04,3700.49,1523.46,1.63,0.0,128.8972943858792,-0.25694884840788745,30.0,0.0,0.0,0.0,88.80999999999995,93.42000000000007,-0.9800000000000182,1.2999999999999545,128.8972943858792,128.8972943858792,0.0,0.0,0,0.9953819
173000,173.0,campus_7,3612.58,1428.86,3700.49,1523.46,1.48,0.0,129.14072982603125,-0.24343544015204088,30.0,0.0,0.0,0.0,87.90999999999985,94.60000000000014,-0.900000000000091,1.1800000000000637,129.14072982603125,129.14072982603125,0.0,0.0,0,0.99525
