시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:44:39,2.831,576098,576098,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.47,0.40,9.55","0.8,-0.6,1.0","-33.600,-30.300,-5.550",0.14,0.14,30.02,532603,5538,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.883,576143,576143,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.39,0.50,9.67","1.8,1.6,0.1","-33.000,-30.900,-5.700",0.06,0.14,30.02,532603,5539,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,2.937,576187,576187,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.36,0.54,9.69","-2.5,-0.3,-2.7","-31.650,-29.100,-6.750",0.11,0.11,30.02,532603,5539,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,3.050,576209,576209,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.35,0.49,9.84","2.1,-1.5,3.6","-32.400,-30.600,-6.000",0.17,0.17,30.02,532603,5540,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,3.060,576276,576276,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.46,0.48,9.70","-0.1,-0.7,-3.1","-33.600,-28.350,-6.000",0.07,0.16,30.02,532603,5540,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:39,3.113,576298,576298,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.39,0.39,9.66","-1.9,1.7,-2.1","-33.600,-31.500,-5.550",0.06,0.07,30.02,532603,5540,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.167,576320,576320,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.43,0.45,9.66","1.6,-0.9,-1.0","-32.550,-30.450,-6.150",0.02,0.12,30.02,532603,5541,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.274,576431,576431,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.57,0.46,9.63","-1.4,2.5,-1.6","-31.200,-30.300,-7.050",0.16,0.16,30.02,532603,5542,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.282,576497,576497,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.40,0.41,9.69","1.5,1.6,0.2","-31.800,-29.250,-6.150",0.04,0.07,30.02,532603,5542,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.283,576520,576519,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.39,0.45,9.61","1.3,-2.9,0.1","-33.300,-31.650,-5.700",0.08,0.15,30.02,532603,5543,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
