"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782797343.959","428.358","cane","4125577512","","37.0","127.0","0.0","0.0","16847","{""type"":""cane"",""node_id"":4125577512,""seq"":16847,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707083,""rx_ms"":6785647,""recv_count"":36165,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.039","428.438","vehicle","2882630492","","37.0","127.000015","0.42","270.0","477","{""type"":""vehicle"",""node_id"":2882630492,""seq"":477,""gps_valid"":1,""lat"":37.000000,""lng"":127.000015,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":1,""tx_ms"":6648168,""rx_ms"":6785735,""recv_count"":66594,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.059","428.458","cane","4125577512","","37.0","127.0","0.0","0.0","16848","{""type"":""cane"",""node_id"":4125577512,""seq"":16848,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707184,""rx_ms"":6785748,""recv_count"":36166,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.142","428.541","vehicle","2882630492","","37.0","127.000015","0.42","270.0","478","{""type"":""vehicle"",""node_id"":2882630492,""seq"":478,""gps_valid"":1,""lat"":37.000000,""lng"":127.000015,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":1,""tx_ms"":6648269,""rx_ms"":6785838,""recv_count"":66595,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.162","428.561","cane","4125577512","","37.0","127.0","0.0","0.0","16849","{""type"":""cane"",""node_id"":4125577512,""seq"":16849,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707284,""rx_ms"":6785850,""recv_count"":36167,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.240","428.639","vehicle","2882630492","","37.0","127.000008","0.42","270.0","479","{""type"":""vehicle"",""node_id"":2882630492,""seq"":479,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":1,""tx_ms"":6648370,""rx_ms"":6785936,""recv_count"":66596,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.261","428.660","cane","4125577512","","37.0","127.0","0.0","0.0","16850","{""type"":""cane"",""node_id"":4125577512,""seq"":16850,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707387,""rx_ms"":6785951,""recv_count"":36168,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.344","428.743","vehicle","2882630492","","37.0","127.000008","0.42","270.0","480","{""type"":""vehicle"",""node_id"":2882630492,""seq"":480,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":3,""tx_ms"":6648471,""rx_ms"":6786040,""recv_count"":66597,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.364","428.763","cane","4125577512","","37.0","127.0","0.0","0.0","16851","{""type"":""cane"",""node_id"":4125577512,""seq"":16851,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707487,""rx_ms"":6786054,""recv_count"":36169,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.442","428.841","vehicle","2882630492","","37.0","127.000008","0.42","270.0","481","{""type"":""vehicle"",""node_id"":2882630492,""seq"":481,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6648572,""rx_ms"":6786138,""recv_count"":66598,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.463","428.862","cane","4125577512","","37.0","127.0","0.0","0.0","16852","{""type"":""cane"",""node_id"":4125577512,""seq"":16852,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707589,""rx_ms"":6786153,""recv_count"":36170,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.543","428.942","vehicle","2882630492","","37.0","127.000008","0.42","270.0","482","{""type"":""vehicle"",""node_id"":2882630492,""seq"":482,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6648673,""rx_ms"":6786239,""recv_count"":66599,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.564","428.963","cane","4125577512","","37.0","127.0","0.0","0.0","16853","{""type"":""cane"",""node_id"":4125577512,""seq"":16853,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707689,""rx_ms"":6786254,""recv_count"":36171,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.646","429.045","vehicle","2882630492","","37.0","127.000008","0.42","270.0","483","{""type"":""vehicle"",""node_id"":2882630492,""seq"":483,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6648774,""rx_ms"":6786342,""recv_count"":66600,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.667","429.066","cane","4125577512","","37.0","127.0","0.0","0.0","16854","{""type"":""cane"",""node_id"":4125577512,""seq"":16854,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707789,""rx_ms"":6786356,""recv_count"":36172,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.748","429.147","vehicle","2882630492","","37.0","127.000008","0.42","270.0","484","{""type"":""vehicle"",""node_id"":2882630492,""seq"":484,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6648875,""rx_ms"":6786444,""recv_count"":66601,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.768","429.167","cane","4125577512","","37.0","127.0","0.0","0.0","16855","{""type"":""cane"",""node_id"":4125577512,""seq"":16855,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707892,""rx_ms"":6786458,""recv_count"":36173,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.851","429.250","vehicle","2882630492","","37.0","127.000008","0.42","270.0","485","{""type"":""vehicle"",""node_id"":2882630492,""seq"":485,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6648976,""rx_ms"":6786547,""recv_count"":66602,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.871","429.270","cane","4125577512","","37.0","127.0","0.0","0.0","16856","{""type"":""cane"",""node_id"":4125577512,""seq"":16856,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1707993,""rx_ms"":6786559,""recv_count"":36174,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797344.947","429.346","vehicle","2882630492","","37.0","127.000008","0.42","270.0","486","{""type"":""vehicle"",""node_id"":2882630492,""seq"":486,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649077,""rx_ms"":6786643,""recv_count"":66603,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797344.968","429.366","cane","4125577512","","37.0","127.0","0.0","0.0","16857","{""type"":""cane"",""node_id"":4125577512,""seq"":16857,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708096,""rx_ms"":6786660,""recv_count"":36175,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.048","429.447","vehicle","2882630492","","37.0","127.000008","0.42","270.0","487","{""type"":""vehicle"",""node_id"":2882630492,""seq"":487,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649178,""rx_ms"":6786744,""recv_count"":66604,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.069","429.467","cane","4125577512","","37.0","127.0","0.0","0.0","16858","{""type"":""cane"",""node_id"":4125577512,""seq"":16858,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708196,""rx_ms"":6786760,""recv_count"":36176,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.150","429.548","vehicle","2882630492","","37.0","127.000008","0.42","270.0","488","{""type"":""vehicle"",""node_id"":2882630492,""seq"":488,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649279,""rx_ms"":6786846,""recv_count"":66605,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.170","429.569","cane","4125577512","","37.0","127.0","0.0","0.0","16859","{""type"":""cane"",""node_id"":4125577512,""seq"":16859,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708296,""rx_ms"":6786865,""recv_count"":36177,""lost_count"":636043,""rssi"":-41,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.251","429.650","vehicle","2882630492","","37.0","127.000008","0.42","270.0","489","{""type"":""vehicle"",""node_id"":2882630492,""seq"":489,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649380,""rx_ms"":6786947,""recv_count"":66606,""lost_count"":64956,""rssi"":-36,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.271","429.670","cane","4125577512","","37.0","127.0","0.0","0.0","16860","{""type"":""cane"",""node_id"":4125577512,""seq"":16860,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708396,""rx_ms"":6786961,""recv_count"":36178,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.351","429.750","vehicle","2882630492","","37.0","127.000008","0.42","270.0","490","{""type"":""vehicle"",""node_id"":2882630492,""seq"":490,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649481,""rx_ms"":6787047,""recv_count"":66607,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.372","429.770","cane","4125577512","","37.0","127.0","0.0","0.0","16861","{""type"":""cane"",""node_id"":4125577512,""seq"":16861,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708497,""rx_ms"":6787068,""recv_count"":36179,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.454","429.853","vehicle","2882630492","","37.0","127.000008","0.42","270.0","491","{""type"":""vehicle"",""node_id"":2882630492,""seq"":491,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649582,""rx_ms"":6787150,""recv_count"":66608,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.474","429.873","cane","4125577512","","37.0","127.0","0.0","0.0","16862","{""type"":""cane"",""node_id"":4125577512,""seq"":16862,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708597,""rx_ms"":6787162,""recv_count"":36180,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.554","429.953","vehicle","2882630492","","37.0","127.000008","0.42","270.0","492","{""type"":""vehicle"",""node_id"":2882630492,""seq"":492,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649683,""rx_ms"":6787250,""recv_count"":66609,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.575","429.974","cane","4125577512","","37.0","127.0","0.0","0.0","16863","{""type"":""cane"",""node_id"":4125577512,""seq"":16863,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708699,""rx_ms"":6787263,""recv_count"":36181,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.656","430.055","vehicle","2882630492","","37.0","127.000008","0.42","270.0","493","{""type"":""vehicle"",""node_id"":2882630492,""seq"":493,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649784,""rx_ms"":6787352,""recv_count"":66610,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.677","430.076","cane","4125577512","","37.0","127.0","0.0","0.0","16864","{""type"":""cane"",""node_id"":4125577512,""seq"":16864,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708800,""rx_ms"":6787365,""recv_count"":36182,""lost_count"":636043,""rssi"":-45,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.755","430.154","vehicle","2882630492","","37.0","127.000008","0.42","270.0","494","{""type"":""vehicle"",""node_id"":2882630492,""seq"":494,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649885,""rx_ms"":6787451,""recv_count"":66611,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.776","430.175","cane","4125577512","","37.0","127.0","0.0","0.0","16865","{""type"":""cane"",""node_id"":4125577512,""seq"":16865,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1708902,""rx_ms"":6787466,""recv_count"":36183,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.856","430.255","vehicle","2882630492","","37.0","127.0","0.42","270.0","495","{""type"":""vehicle"",""node_id"":2882630492,""seq"":495,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":2,""tx_ms"":6649986,""rx_ms"":6787552,""recv_count"":66612,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.876","430.275","cane","4125577512","","37.0","127.0","0.0","0.0","16866","{""type"":""cane"",""node_id"":4125577512,""seq"":16866,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709002,""rx_ms"":6787568,""recv_count"":36184,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797345.958","430.357","vehicle","2882630492","","37.0","127.0","0.42","90.0","496","{""type"":""vehicle"",""node_id"":2882630492,""seq"":496,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":3,""tx_ms"":6650087,""rx_ms"":6787654,""recv_count"":66613,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797345.978","430.377","cane","4125577512","","37.0","127.0","0.0","0.0","16867","{""type"":""cane"",""node_id"":4125577512,""seq"":16867,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709102,""rx_ms"":6787667,""recv_count"":36185,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.058","430.457","vehicle","2882630492","","37.0","127.000008","0.42","90.0","497","{""type"":""vehicle"",""node_id"":2882630492,""seq"":497,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650188,""rx_ms"":6787754,""recv_count"":66614,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.079","430.477","cane","4125577512","","37.0","127.0","0.0","0.0","16868","{""type"":""cane"",""node_id"":4125577512,""seq"":16868,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709203,""rx_ms"":6787767,""recv_count"":36186,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.162","430.561","vehicle","2882630492","","37.0","127.000008","0.42","90.0","498","{""type"":""vehicle"",""node_id"":2882630492,""seq"":498,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650290,""rx_ms"":6787858,""recv_count"":66615,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.183","430.582","cane","4125577512","","37.0","127.0","0.0","0.0","16869","{""type"":""cane"",""node_id"":4125577512,""seq"":16869,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709304,""rx_ms"":6787879,""recv_count"":36187,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.262","430.661","vehicle","2882630492","","37.0","127.000008","0.42","90.0","499","{""type"":""vehicle"",""node_id"":2882630492,""seq"":499,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650392,""rx_ms"":6787958,""recv_count"":66616,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.282","430.681","cane","4125577512","","37.0","127.0","0.0","0.0","16870","{""type"":""cane"",""node_id"":4125577512,""seq"":16870,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709408,""rx_ms"":6787972,""recv_count"":36188,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.366","430.765","vehicle","2882630492","","37.0","127.000008","0.42","90.0","500","{""type"":""vehicle"",""node_id"":2882630492,""seq"":500,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650493,""rx_ms"":6788062,""recv_count"":66617,""lost_count"":64956,""rssi"":-35,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.386","430.785","cane","4125577512","","37.0","127.0","0.0","0.0","16871","{""type"":""cane"",""node_id"":4125577512,""seq"":16871,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709508,""rx_ms"":6788075,""recv_count"":36189,""lost_count"":636043,""rssi"":-42,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.466","430.865","vehicle","2882630492","","37.0","127.000008","0.42","90.0","501","{""type"":""vehicle"",""node_id"":2882630492,""seq"":501,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650594,""rx_ms"":6788162,""recv_count"":66618,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.486","430.885","cane","4125577512","","37.0","127.0","0.0","0.0","16872","{""type"":""cane"",""node_id"":4125577512,""seq"":16872,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709611,""rx_ms"":6788176,""recv_count"":36190,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.568","430.967","vehicle","2882630492","","37.0","127.000008","0.42","90.0","502","{""type"":""vehicle"",""node_id"":2882630492,""seq"":502,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650695,""rx_ms"":6788264,""recv_count"":66619,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.589","430.988","cane","4125577512","","37.0","127.0","0.0","0.0","16873","{""type"":""cane"",""node_id"":4125577512,""seq"":16873,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709711,""rx_ms"":6788278,""recv_count"":36191,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.667","431.066","vehicle","2882630492","","37.0","127.000008","0.42","90.0","503","{""type"":""vehicle"",""node_id"":2882630492,""seq"":503,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650796,""rx_ms"":6788362,""recv_count"":66620,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.687","431.086","cane","4125577512","","37.0","127.0","0.0","0.0","16874","{""type"":""cane"",""node_id"":4125577512,""seq"":16874,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709814,""rx_ms"":6788378,""recv_count"":36192,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.770","431.169","vehicle","2882630492","","37.0","127.000008","0.42","90.0","504","{""type"":""vehicle"",""node_id"":2882630492,""seq"":504,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650897,""rx_ms"":6788465,""recv_count"":66621,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.789","431.188","cane","4125577512","","37.0","127.0","0.0","0.0","16875","{""type"":""cane"",""node_id"":4125577512,""seq"":16875,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1709914,""rx_ms"":6788481,""recv_count"":36193,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.869","431.268","vehicle","2882630492","","37.0","127.000008","0.42","90.0","505","{""type"":""vehicle"",""node_id"":2882630492,""seq"":505,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6650999,""rx_ms"":6788565,""recv_count"":66622,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.889","431.288","cane","4125577512","","37.0","127.0","0.0","0.0","16876","{""type"":""cane"",""node_id"":4125577512,""seq"":16876,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1710015,""rx_ms"":6788582,""recv_count"":36194,""lost_count"":636043,""rssi"":-44,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797346.971","431.370","vehicle","2882630492","","37.0","127.000008","0.42","90.0","506","{""type"":""vehicle"",""node_id"":2882630492,""seq"":506,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6651100,""rx_ms"":6788667,""recv_count"":66623,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797346.992","431.390","cane","4125577512","","37.0","127.0","0.0","0.0","16877","{""type"":""cane"",""node_id"":4125577512,""seq"":16877,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1710115,""rx_ms"":6788684,""recv_count"":36195,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797347.072","431.471","vehicle","2882630492","","37.0","127.000008","0.42","90.0","507","{""type"":""vehicle"",""node_id"":2882630492,""seq"":507,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6651202,""rx_ms"":6788768,""recv_count"":66624,""lost_count"":64956,""rssi"":-34,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797347.092","431.491","cane","4125577512","","37.0","127.0","0.0","0.0","16878","{""type"":""cane"",""node_id"":4125577512,""seq"":16878,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1710217,""rx_ms"":6788781,""recv_count"":36196,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
"1782797347.181","431.580","vehicle","2882630492","","37.0","127.000008","0.42","90.0","508","{""type"":""vehicle"",""node_id"":2882630492,""seq"":508,""gps_valid"":1,""lat"":37.000000,""lng"":127.000008,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":2,""tx_ms"":6651304,""rx_ms"":6788871,""recv_count"":66625,""lost_count"":64956,""rssi"":-33,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782797347.196","431.595","cane","4125577512","","37.0","127.0","0.0","0.0","16879","{""type"":""cane"",""node_id"":4125577512,""seq"":16879,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1710318,""rx_ms"":6788889,""recv_count"":36197,""lost_count"":636043,""rssi"":-43,""src_mac"":""30:76:F5:E7:51:28""}"
