wall_time,elapsed_s,gap_s,type,seq,rssi,distance_m,ttc_s,node_risk,computed_risk,vehicle_risk,cane_risk,final_risk,reason,raw
1782982991.416,11.969,0.020,cane,21015,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21015, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129564, ""rx_ms"": 3578186, ""recv_count"": 34730, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.498,12.052,0.082,vehicle,34854,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34854, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529530, ""rx_ms"": 3578276, ""recv_count"": 34855, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.518,12.072,0.020,cane,21016,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21016, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129664, ""rx_ms"": 3578290, ""recv_count"": 34731, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.595,12.149,0.077,vehicle,34855,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34855, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529632, ""rx_ms"": 3578374, ""recv_count"": 34856, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.616,12.170,0.020,cane,21017,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21017, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129766, ""rx_ms"": 3578386, ""recv_count"": 34732, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.696,12.250,0.081,vehicle,34856,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34856, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529733, ""rx_ms"": 3578475, ""recv_count"": 34857, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.717,12.271,0.020,cane,21018,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21018, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129869, ""rx_ms"": 3578487, ""recv_count"": 34733, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.797,12.351,0.081,vehicle,34857,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34857, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529834, ""rx_ms"": 3578576, ""recv_count"": 34858, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.818,12.372,0.020,cane,21019,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21019, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2129970, ""rx_ms"": 3578588, ""recv_count"": 34734, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982991.898,12.452,0.081,vehicle,34858,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34858, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.42, ""heading_deg"": 270.0, ""node_risk"": 2, ""tx_ms"": 3529935, ""rx_ms"": 3578677, ""recv_count"": 34859, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982991.919,12.473,0.020,cane,21020,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21020, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130071, ""rx_ms"": 3578691, ""recv_count"": 34735, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.000,12.554,0.081,vehicle,34859,-9,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34859, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 3, ""tx_ms"": 3530036, ""rx_ms"": 3578778, ""recv_count"": 34860, ""lost_count"": 0, ""rssi"": -9, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.020,12.574,0.020,cane,21021,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21021, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130172, ""rx_ms"": 3578792, ""recv_count"": 34736, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.101,12.654,0.081,vehicle,34860,-10,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34860, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 3, ""tx_ms"": 3530137, ""rx_ms"": 3578879, ""recv_count"": 34861, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.121,12.675,0.020,cane,21022,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21022, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130273, ""rx_ms"": 3578891, ""recv_count"": 34737, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.202,12.756,0.082,vehicle,34861,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34861, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530239, ""rx_ms"": 3578981, ""recv_count"": 34862, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.223,12.777,0.020,cane,21023,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21023, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130374, ""rx_ms"": 3578993, ""recv_count"": 34738, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.304,12.858,0.081,vehicle,34862,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34862, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530340, ""rx_ms"": 3579082, ""recv_count"": 34863, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.324,12.878,0.020,cane,21024,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21024, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130476, ""rx_ms"": 3579095, ""recv_count"": 34739, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.407,12.961,0.083,vehicle,34863,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34863, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530442, ""rx_ms"": 3579186, ""recv_count"": 34864, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.427,12.981,0.020,cane,21025,-36,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21025, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130578, ""rx_ms"": 3579198, ""recv_count"": 34740, ""lost_count"": 117358, ""rssi"": -36, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.506,13.060,0.079,vehicle,34864,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34864, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530543, ""rx_ms"": 3579285, ""recv_count"": 34865, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.527,13.080,0.020,cane,21026,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21026, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130681, ""rx_ms"": 3579299, ""recv_count"": 34741, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.607,13.161,0.081,vehicle,34865,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34865, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530644, ""rx_ms"": 3579386, ""recv_count"": 34866, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.628,13.181,0.020,cane,21027,-38,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21027, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130781, ""rx_ms"": 3579403, ""recv_count"": 34742, ""lost_count"": 117358, ""rssi"": -38, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.711,13.265,0.084,vehicle,34866,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34866, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530745, ""rx_ms"": 3579490, ""recv_count"": 34867, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.732,13.285,0.020,cane,21028,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21028, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130881, ""rx_ms"": 3579503, ""recv_count"": 34743, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.811,13.365,0.079,vehicle,34867,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34867, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530846, ""rx_ms"": 3579589, ""recv_count"": 34868, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.831,13.385,0.020,cane,21029,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21029, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2130985, ""rx_ms"": 3579603, ""recv_count"": 34744, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982992.910,13.464,0.079,vehicle,34868,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34868, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3530947, ""rx_ms"": 3579689, ""recv_count"": 34869, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982992.931,13.484,0.020,cane,21030,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21030, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131085, ""rx_ms"": 3579703, ""recv_count"": 34745, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.012,13.566,0.081,vehicle,34869,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34869, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531048, ""rx_ms"": 3579790, ""recv_count"": 34870, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.032,13.586,0.020,cane,21031,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21031, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131185, ""rx_ms"": 3579804, ""recv_count"": 34746, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.114,13.668,0.082,vehicle,34870,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34870, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531149, ""rx_ms"": 3579893, ""recv_count"": 34871, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.134,13.688,0.020,cane,21032,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21032, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131286, ""rx_ms"": 3579905, ""recv_count"": 34747, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.213,13.767,0.079,vehicle,34871,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34871, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531250, ""rx_ms"": 3579992, ""recv_count"": 34872, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.234,13.787,0.020,cane,21033,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21033, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131388, ""rx_ms"": 3580010, ""recv_count"": 34748, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.315,13.869,0.082,vehicle,34872,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34872, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531352, ""rx_ms"": 3580094, ""recv_count"": 34873, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.336,13.890,0.020,cane,21034,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21034, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131488, ""rx_ms"": 3580106, ""recv_count"": 34749, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.417,13.971,0.082,vehicle,34873,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34873, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531454, ""rx_ms"": 3580196, ""recv_count"": 34874, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.437,13.991,0.020,cane,21035,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21035, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131589, ""rx_ms"": 3580208, ""recv_count"": 34750, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.519,14.073,0.082,vehicle,34874,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34874, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531556, ""rx_ms"": 3580298, ""recv_count"": 34875, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.539,14.093,0.020,cane,21036,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21036, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131691, ""rx_ms"": 3580310, ""recv_count"": 34751, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.620,14.174,0.081,vehicle,34875,-10,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34875, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000008, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531657, ""rx_ms"": 3580399, ""recv_count"": 34876, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.640,14.194,0.020,cane,21037,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21037, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131793, ""rx_ms"": 3580411, ""recv_count"": 34752, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.722,14.276,0.082,vehicle,34876,-11,-,-,2,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34876, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 2, ""tx_ms"": 3531759, ""rx_ms"": 3580501, ""recv_count"": 34877, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.742,14.296,0.020,cane,21038,-39,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21038, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131894, ""rx_ms"": 3580514, ""recv_count"": 34753, ""lost_count"": 117358, ""rssi"": -39, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.826,14.380,0.083,vehicle,34877,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34877, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 1, ""tx_ms"": 3531861, ""rx_ms"": 3580604, ""recv_count"": 34878, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.846,14.400,0.020,cane,21039,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21039, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2131996, ""rx_ms"": 3580617, ""recv_count"": 34754, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982993.925,14.479,0.079,vehicle,34878,-11,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34878, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 1, ""tx_ms"": 3531962, ""rx_ms"": 3580704, ""recv_count"": 34879, ""lost_count"": 0, ""rssi"": -11, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982993.945,14.499,0.020,cane,21040,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21040, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2132099, ""rx_ms"": 3580718, ""recv_count"": 34755, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982994.027,14.581,0.082,vehicle,34879,-12,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34879, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 1, ""tx_ms"": 3532063, ""rx_ms"": 3580806, ""recv_count"": 34880, ""lost_count"": 0, ""rssi"": -12, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982994.047,14.601,0.020,cane,21041,-37,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21041, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2132199, ""rx_ms"": 3580821, ""recv_count"": 34756, ""lost_count"": 117358, ""rssi"": -37, ""src_mac"": ""30:76:F5:E7:51:28""}"
1782982994.130,14.683,0.082,vehicle,34880,-10,-,-,1,0,0,0,0,safe_distance_and_ttc,"{""type"": ""vehicle"", ""node_id"": 2882630492, ""seq"": 34880, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.000015, ""speed_mps"": 0.42, ""heading_deg"": 90.0, ""node_risk"": 1, ""tx_ms"": 3532164, ""rx_ms"": 3580908, ""recv_count"": 34881, ""lost_count"": 0, ""rssi"": -10, ""src_mac"": ""1C:C3:AB:D1:73:5C""}"
1782982994.150,14.704,0.020,cane,21042,-40,-,-,3,0,0,0,0,safe_distance_and_ttc,"{""type"": ""cane"", ""node_id"": 4125577512, ""seq"": 21042, ""gps_valid"": 1, ""lat"": 37.0, ""lng"": 127.0, ""speed_mps"": 0.0, ""heading_deg"": 0.0, ""node_risk"": 3, ""tx_ms"": 2132301, ""rx_ms"": 3580921, ""recv_count"": 34757, ""lost_count"": 117358, ""rssi"": -40, ""src_mac"": ""30:76:F5:E7:51:28""}"
