rx_wall,node_id,distance_m,closing_mps,ttc_s,risk_level,reason,sent
1782723762.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723762.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.022,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.317,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723763.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.016,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.715,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723764.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.015,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.716,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723765.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723766.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.516,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723767.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.415,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.818,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723768.915,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723769.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.316,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723770.918,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.815,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723771.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723772.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.615,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723773.920,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.215,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.616,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723774.922,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.114,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723775.914,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.116,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.314,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.514,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723776.916,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.014,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.115,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.214,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.315,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.414,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.515,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.614,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.714,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
1782723777.814,2882630492,2.00,8.00,0.25,3,sim ttc<1.5s,
