시각,경과초,노드,항목,값
14:45:19,13.06,지팡이,가속도,"-1.62,3.19,8.95"
14:45:19,13.06,지팡이,송신,12653
14:45:19,13.07,지팡이,GPS위성,7
14:45:19,13.08,지팡이,GPS_HDOP,1.43
14:45:19,13.08,지팡이,원시위도,37.496829
14:45:19,13.09,지팡이,원시경도,126.957981
14:45:19,13.09,지팡이,GPS채택,1700
14:45:19,13.10,지팡이,GPS이상치거부,3
14:45:19,13.10,지팡이,GPS품질거부,24
14:45:19,13.11,지팡이,GPS재기준,1
14:45:19,13.11,지팡이,차량수신,12306
14:45:20,13.61,차량,위험,0
14:45:20,13.61,차량,GPS유효,1
14:45:20,13.62,차량,위도,37.496960
14:45:20,13.63,차량,경도,126.957876
14:45:20,13.64,차량,속도,0.24
14:45:20,13.65,차량,방향,0.0
14:45:20,13.66,차량,가속도,"-1.39,1.38,9.52"
14:45:20,13.67,차량,자이로,"0.8,-0.1,1.1"
14:45:20,13.68,차량,충격값,0.09
14:45:20,13.68,차량,송신,15949
14:45:20,13.69,차량,지팡이수신,15682
14:45:20,13.69,차량,GPS위성,4
14:45:20,13.70,차량,GPS_HDOP,2.50
14:45:20,13.71,차량,원시위도,37.496960
14:45:20,13.71,차량,원시경도,126.957877
14:45:20,13.72,차량,GPS채택,1676
14:45:20,13.72,차량,GPS이상치거부,4
14:45:20,13.73,차량,GPS품질거부,223
14:45:20,13.73,차량,GPS재기준,1
14:45:20,13.74,차량,위험송신,15682
14:45:20,14.02,지팡이,위험,0
14:45:20,14.03,지팡이,GPS유효,1
14:45:20,14.04,지팡이,위도,37.496826
14:45:20,14.05,지팡이,경도,126.957977
14:45:20,14.06,지팡이,속도,0.08
14:45:20,14.07,지팡이,방향,34.4
14:45:20,14.07,지팡이,가속도,"-1.67,3.16,8.98"
14:45:20,14.08,지팡이,송신,12663
14:45:20,14.09,지팡이,GPS위성,7
14:45:20,14.09,지팡이,GPS_HDOP,1.43
14:45:20,14.10,지팡이,원시위도,37.496825
14:45:20,14.10,지팡이,원시경도,126.957979
14:45:20,14.11,지팡이,GPS채택,1702
14:45:20,14.12,지팡이,GPS이상치거부,3
14:45:20,14.12,지팡이,GPS품질거부,24
14:45:20,14.13,지팡이,GPS재기준,1
14:45:20,14.13,지팡이,차량수신,12315
14:45:21,14.68,차량,위험,0
14:45:21,14.69,차량,GPS유효,1
14:45:21,14.69,차량,위도,37.496957
14:45:21,14.70,차량,경도,126.957875
14:45:21,14.71,차량,속도,0.22
14:45:21,14.71,차량,방향,0.0
14:45:21,14.72,차량,가속도,"-1.32,1.17,9.45"
14:45:21,14.72,차량,자이로,"0.4,-0.6,1.2"
14:45:21,14.73,차량,충격값,0.18
14:45:21,14.74,차량,송신,15959
14:45:21,14.74,차량,지팡이수신,15692
14:45:21,14.75,차량,GPS위성,4
14:45:21,14.75,차량,GPS_HDOP,2.50
14:45:21,14.76,차량,원시위도,37.496957
14:45:21,14.76,차량,원시경도,126.957875
14:45:21,14.77,차량,GPS채택,1678
14:45:21,14.77,차량,GPS이상치거부,4
14:45:21,14.78,차량,GPS품질거부,223
14:45:21,14.79,차량,GPS재기준,1
14:45:21,14.79,차량,위험송신,15692
14:45:21,15.06,지팡이,위험,0
14:45:21,15.08,지팡이,GPS유효,1
14:45:21,15.09,지팡이,위도,37.496822
14:45:21,15.10,지팡이,경도,126.957977
14:45:21,15.11,지팡이,속도,0.07
14:45:21,15.11,지팡이,방향,34.4
14:45:21,15.12,지팡이,가속도,"-1.75,3.11,8.90"
14:45:21,15.13,지팡이,송신,12673
14:45:21,15.13,지팡이,GPS위성,8
14:45:21,15.14,지팡이,GPS_HDOP,1.43
14:45:21,15.15,지팡이,원시위도,37.496820
14:45:21,15.15,지팡이,원시경도,126.957977
14:45:21,15.16,지팡이,GPS채택,1704
14:45:21,15.16,지팡이,GPS이상치거부,3
14:45:21,15.17,지팡이,GPS품질거부,24
14:45:21,15.17,지팡이,GPS재기준,1
14:45:21,15.18,지팡이,차량수신,12325
14:45:22,16.10,지팡이,위험,0
14:45:22,16.11,지팡이,GPS유효,1
14:45:22,16.12,지팡이,위도,37.496815
14:45:22,16.13,지팡이,경도,126.957977
14:45:22,16.14,지팡이,속도,0.04
14:45:22,16.15,지팡이,방향,34.4
14:45:22,16.16,지팡이,가속도,"-1.79,3.27,8.91"
14:45:22,16.16,지팡이,송신,12682
14:45:22,16.17,지팡이,GPS위성,8
14:45:22,16.17,지팡이,GPS_HDOP,1.43
14:45:22,16.18,지팡이,원시위도,37.496814
14:45:22,16.19,지팡이,원시경도,126.957973
14:45:22,16.19,지팡이,GPS채택,1706
14:45:22,16.20,지팡이,GPS이상치거부,3
14:45:22,16.20,지팡이,GPS품질거부,24
14:45:22,16.21,지팡이,GPS재기준,1
14:45:22,16.21,지팡이,차량수신,12335
14:45:23,16.61,차량,위험,0
14:45:23,16.62,차량,GPS유효,1
14:45:23,16.63,차량,위도,37.496958
14:45:23,16.64,차량,경도,126.957886
14:45:23,16.65,차량,속도,0.32
14:45:23,16.66,차량,방향,0.0
